('http://data.linkedmdb.org/resource/actor/38875', 'http://www.w3.org/2000/01/rdf-schema#label', 'James Hong (Actor)') 0.011700140421449125
('http://data.linkedmdb.org/resource/film/39946', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/38232', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/13832', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/4180', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/54637', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/48681', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/actor/38875', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://data.linkedmdb.org/resource/movie/actor') 0.008987776554132316
('http://data.linkedmdb.org/resource/actor/38875', 'http://www.w3.org/2000/01/rdf-schema#label', 'James Hong (Actor)') 0.011700140421449125
('http://data.linkedmdb.org/resource/actor/38875', 'http://xmlns.com/foaf/0.1/page', 'http://www.freebase.com/view/guid/9202a8c04000641f80000000006b3a0f') 0.011700140421449125
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/actor_name', 'James Hong') 0.011700140421449125
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/actor_actorid', 38875) 0.011700140421449125
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/actor_netflix_id', '') 0.010580200881894668
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/actor_nytimes_id', '') 0.010580200881894668
('http://data.linkedmdb.org/resource/actor/38875', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://xmlns.com/foaf/0.1/Person') 0.010278770312018636
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/67745') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/4330') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/47271') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/72098') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/113076') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/133703') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/53338') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/108710') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/42430') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/114086') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/84785') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/169477') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/76195') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/174190') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/21286') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/103177') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/178390') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/182041') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/114242') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/46588') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/186592') 0.009566922250869202
('http://data.linkedmdb.org/resource/film/284', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/38069', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/87571', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/2933', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/87891', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/18940', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/53144', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/7150', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/48683', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/91405', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/42553', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/3162', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/54426', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/22495', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/11392', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/56456', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/39946', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/38232', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/13832', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/4180', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/54637', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/48681', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/actor/38875', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://data.linkedmdb.org/resource/movie/actor') 0.008987776554132316
('http://data.linkedmdb.org/resource/actor/38875', 'http://www.w3.org/2000/01/rdf-schema#label', 'James Hong (Actor)') 0.011700140421449125
('http://data.linkedmdb.org/resource/actor/38875', 'http://xmlns.com/foaf/0.1/page', 'http://www.freebase.com/view/guid/9202a8c04000641f80000000006b3a0f') 0.011700140421449125
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/actor_name', 'James Hong') 0.011700140421449125
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/actor_actorid', 38875) 0.011700140421449125
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/actor_netflix_id', '') 0.010580200881894668
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/actor_nytimes_id', '') 0.010580200881894668
('http://data.linkedmdb.org/resource/actor/38875', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://xmlns.com/foaf/0.1/Person') 0.010278770312018636
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/67745') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/4330') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/47271') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/72098') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/113076') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/133703') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/53338') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/108710') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/42430') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/114086') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/84785') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/169477') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/76195') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/174190') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/21286') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/103177') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/178390') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/182041') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/114242') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/46588') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/186592') 0.009566922250869202
('http://data.linkedmdb.org/resource/film/284', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/38069', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/87571', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/2933', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/87891', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/18940', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/53144', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/7150', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/48683', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/91405', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/42553', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/3162', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/54426', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/22495', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/11392', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/56456', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/39946', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/38232', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/13832', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/4180', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/54637', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/film/48681', 'http://data.linkedmdb.org/resource/movie/actor', 'http://data.linkedmdb.org/resource/actor/38875') 0.009546345655869228
('http://data.linkedmdb.org/resource/actor/38875', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://data.linkedmdb.org/resource/movie/actor') 0.008987776554132316
('http://data.linkedmdb.org/resource/actor/38875', 'http://www.w3.org/2000/01/rdf-schema#label', 'James Hong (Actor)') 0.011700140421449125
('http://data.linkedmdb.org/resource/actor/38875', 'http://xmlns.com/foaf/0.1/page', 'http://www.freebase.com/view/guid/9202a8c04000641f80000000006b3a0f') 0.011700140421449125
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/actor_name', 'James Hong') 0.011700140421449125
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/actor_actorid', 38875) 0.011700140421449125
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/actor_netflix_id', '') 0.010580200881894668
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/actor_nytimes_id', '') 0.010580200881894668
('http://data.linkedmdb.org/resource/actor/38875', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://xmlns.com/foaf/0.1/Person') 0.010278770312018636
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/67745') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/4330') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/47271') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/72098') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/113076') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/133703') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/53338') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/108710') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/42430') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/114086') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/84785') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/169477') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/76195') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/174190') 0.009566922250869202
('http://data.linkedmdb.org/resource/actor/38875', 'http://data.linkedmdb.org/resource/movie/performance', 'http://data.linkedmdb.org/resource/performance/21286') 0.009566922250869202
