('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/isPartOfMilitaryConflict', 'http://dbpedia.org/resource/Irish_War_of_Independence') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Military_actions_and_engagements_during_the_Irish_War_of_Independence') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:1921_in_Ireland') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Dungarvan') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', '(Déise Brigade)') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', 'Royal Irish Constabulary') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', 'border|22pxIrish Republican Army') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', '(Reserve Force)') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Event') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/MilitaryConflict') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.wikidata.org/entity/Q1656682') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.w3.org/2002/07/owl#Thing') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://schema.org/Event') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/SocietalEvent') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/isPartOfMilitaryConflict', 'http://dbpedia.org/resource/Irish_War_of_Independence') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://xmlns.com/foaf/0.1/depiction', 'http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Ireland.svg') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://xmlns.com/foaf/0.1/name', 'Burgery Ambush') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/commander', 'http://dbpedia.org/resource/George_Oliver_Plunkett') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/thumbnail', 'http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Ireland.svg?width=300') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/2000/01/rdf-schema#label', 'Burgery ambush') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/causalties', '2 dead') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/date', datetime.date(1921, 3, 18)) 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/place', 'http://dbpedia.org/resource/Dungarvan') 0.01765840175010023
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/place', 'http://dbpedia.org/resource/County_Waterford') 0.01765840175010023
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/strength', '~20') 0.01707275458784573
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/strength', '14 (initially)') 0.01707275458784573
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/strength', '50 (subsequently)') 0.01707275458784573
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:History_of_County_Waterford') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Military_actions_and_engagements_during_the_Irish_War_of_Independence') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:1921_in_Ireland') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Dungarvan') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', '(Déise Brigade)') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', 'Royal Irish Constabulary') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', 'border|22pxIrish Republican Army') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', '(Reserve Force)') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Event') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/MilitaryConflict') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.wikidata.org/entity/Q1656682') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.w3.org/2002/07/owl#Thing') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://schema.org/Event') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/SocietalEvent') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/isPartOfMilitaryConflict', 'http://dbpedia.org/resource/Irish_War_of_Independence') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://xmlns.com/foaf/0.1/depiction', 'http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Ireland.svg') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://xmlns.com/foaf/0.1/name', 'Burgery Ambush') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/commander', 'http://dbpedia.org/resource/George_Oliver_Plunkett') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/thumbnail', 'http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Ireland.svg?width=300') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/2000/01/rdf-schema#label', 'Burgery ambush') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/causalties', '2 dead') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/date', datetime.date(1921, 3, 18)) 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/place', 'http://dbpedia.org/resource/Dungarvan') 0.01765840175010023
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/place', 'http://dbpedia.org/resource/County_Waterford') 0.01765840175010023
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/strength', '~20') 0.01707275458784573
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/strength', '14 (initially)') 0.01707275458784573
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/strength', '50 (subsequently)') 0.01707275458784573
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:History_of_County_Waterford') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Military_actions_and_engagements_during_the_Irish_War_of_Independence') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:1921_in_Ireland') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Dungarvan') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', '(Déise Brigade)') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', 'Royal Irish Constabulary') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', 'border|22pxIrish Republican Army') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', '(Reserve Force)') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Event') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/MilitaryConflict') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.wikidata.org/entity/Q1656682') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.w3.org/2002/07/owl#Thing') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://schema.org/Event') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/SocietalEvent') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/isPartOfMilitaryConflict', 'http://dbpedia.org/resource/Irish_War_of_Independence') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://xmlns.com/foaf/0.1/depiction', 'http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Ireland.svg') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://xmlns.com/foaf/0.1/name', 'Burgery Ambush') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/commander', 'http://dbpedia.org/resource/George_Oliver_Plunkett') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/thumbnail', 'http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Ireland.svg?width=300') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/2000/01/rdf-schema#label', 'Burgery ambush') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/causalties', '2 dead') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/date', datetime.date(1921, 3, 18)) 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/place', 'http://dbpedia.org/resource/Dungarvan') 0.01765840175010023
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/place', 'http://dbpedia.org/resource/County_Waterford') 0.01765840175010023
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/strength', '~20') 0.01707275458784573
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/strength', '14 (initially)') 0.01707275458784573
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/strength', '50 (subsequently)') 0.01707275458784573
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:History_of_County_Waterford') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Military_actions_and_engagements_during_the_Irish_War_of_Independence') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:1921_in_Ireland') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Dungarvan') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', '(Déise Brigade)') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', 'Royal Irish Constabulary') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', 'border|22pxIrish Republican Army') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', '(Reserve Force)') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Event') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/MilitaryConflict') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.wikidata.org/entity/Q1656682') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.w3.org/2002/07/owl#Thing') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://schema.org/Event') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/SocietalEvent') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/isPartOfMilitaryConflict', 'http://dbpedia.org/resource/Irish_War_of_Independence') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://xmlns.com/foaf/0.1/depiction', 'http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Ireland.svg') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://xmlns.com/foaf/0.1/name', 'Burgery Ambush') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/commander', 'http://dbpedia.org/resource/George_Oliver_Plunkett') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/thumbnail', 'http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Ireland.svg?width=300') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/2000/01/rdf-schema#label', 'Burgery ambush') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/causalties', '2 dead') 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/date', datetime.date(1921, 3, 18)) 0.019415343236863728
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/place', 'http://dbpedia.org/resource/Dungarvan') 0.01765840175010023
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/place', 'http://dbpedia.org/resource/County_Waterford') 0.01765840175010023
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/strength', '~20') 0.01707275458784573
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/strength', '14 (initially)') 0.01707275458784573
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/strength', '50 (subsequently)') 0.01707275458784573
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:History_of_County_Waterford') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Military_actions_and_engagements_during_the_Irish_War_of_Independence') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:1921_in_Ireland') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Dungarvan') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', '(Déise Brigade)') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', 'Royal Irish Constabulary') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', 'border|22pxIrish Republican Army') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://dbpedia.org/ontology/combatant', '(Reserve Force)') 0.01677993100671848
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Event') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/MilitaryConflict') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.wikidata.org/entity/Q1656682') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.w3.org/2002/07/owl#Thing') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://schema.org/Event') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/SocietalEvent') 0.01640344354526916
('http://dbpedia.org/resource/Burgery_ambush', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event') 0.01640344354526916
('http://dbpedia.org/resource/The_Cosby_Show', 'http://www.w3.org/ns/prov#wasDerivedFrom', 'http://en.wikipedia.org/wiki/The_Cosby_Show?oldid=548377159') 0.010234183834580971
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/format', 'http://dbpedia.org/resource/480i') 0.010234183834580971
('http://dbpedia.org/resource/The_Cosby_Show', 'http://xmlns.com/foaf/0.1/isPrimaryTopicOf', 'http://en.wikipedia.org/wiki/The_Cosby_Show') 0.010234183834580971
('http://dbpedia.org/resource/The_Cosby_Show', 'http://xmlns.com/foaf/0.1/homepage', 'http://www.billcosby.com/') 0.010234183834580971
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/thumbnail', 'http://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Cosby_Show_-_Logo.png/200px-Cosby_Show_-_Logo.png') 0.010234183834580971
('http://dbpedia.org/resource/The_Cosby_Show', 'http://xmlns.com/foaf/0.1/depiction', 'http://upload.wikimedia.org/wikipedia/commons/3/38/Cosby_Show_-_Logo.png') 0.010234183834580971
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/property/hasPhotoCollection', 'http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/The_Cosby_Show') 0.010234183834580971
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/related', 'http://dbpedia.org/resource/A_Different_World') 0.009243710247383775
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/property/camera', 'http://dbpedia.org/resource/Multiple-camera_setup') 0.009243710247383775
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/distributor', 'http://dbpedia.org/resource/Paramount_Domestic_Television') 0.009243710247383775
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/property/camera', 'http://dbpedia.org/resource/Videotape') 0.009243710247383775
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/property/network', 'http://dbpedia.org/resource/NBC') 0.009243710247383775
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/distributor', 'http://dbpedia.org/resource/Viacom_Enterprises') 0.009243710247383775
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/genre', 'http://dbpedia.org/resource/Sitcom') 0.009243710247383775
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/property/language', 'http://dbpedia.org/resource/English_language') 0.009243710247383775
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/property/genre', 'http://dbpedia.org/resource/Sitcom') 0.009243710247383775
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/language', 'http://dbpedia.org/resource/English_language') 0.009243710247383775
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/related', 'http://dbpedia.org/resource/A_Different_World_(TV_series)') 0.009243710247383775
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/network', 'http://dbpedia.org/resource/NBC') 0.009243710247383775
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/openingTheme', 'http://dbpedia.org/resource/Bobby_McFerrin') 0.008748473453785178
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/openingTheme', 'http://dbpedia.org/resource/Oregon_Symphony') 0.008748473453785178
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/openingTheme', 'http://dbpedia.org/resource/Craig_Handy') 0.008748473453785178
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/openingTheme', 'http://dbpedia.org/resource/Lester_Bowie') 0.008748473453785178
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/executiveProducer', 'http://dbpedia.org/resource/Bernie_Kukoff') 0.008600557923097428
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/executiveProducer', 'http://dbpedia.org/resource/Janet_Leahy') 0.008600557923097428
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/composer', 'http://dbpedia.org/resource/Bill_Cosby') 0.00841975794348905
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/property/company', 'http://dbpedia.org/resource/Carsey-Werner_Productions') 0.00825323666018658
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/company', 'http://dbpedia.org/resource/Viacom_Productions') 0.00825323666018658
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/company', 'http://dbpedia.org/resource/Carsey-Werner_Productions') 0.00825323666018658
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/property/company', 'http://dbpedia.org/resource/Viacom_Productions') 0.00825323666018658
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/property/executiveProducer', 'http://dbpedia.org/resource/Tom_Werner') 0.008198163374815689
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/property/executiveProducer', 'http://dbpedia.org/resource/Marcy_Carsey') 0.008198163374815689
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/executiveProducer', 'http://dbpedia.org/resource/Tom_Werner') 0.007960988682646624
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/executiveProducer', 'http://dbpedia.org/resource/Marcy_Carsey') 0.007960988682646624
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/creator', 'http://dbpedia.org/resource/Ed._Weinberger') 0.007877195085532234
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/creator', 'http://dbpedia.org/resource/Michael_J._Leeson') 0.007877195085532234
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/property/creator', 'http://dbpedia.org/resource/Ed._Weinberger') 0.007877195085532234
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/property/creator', 'http://dbpedia.org/resource/Michael_J._Leeson') 0.007877195085532234
('http://dbpedia.org/resource/The_Cosby_Show', 'http://dbpedia.org/ontology/creator', 'http://dbpedia.org/resource/Bill_Cosby') 0.007579710847245312
