('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/city', 'http://dbpedia.org/resource/Bangkok') 0.025621833576688607
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://schema.org/SportsEvent') 0.021417350987853905
('http://dbpedia.org/resource/2012_Kor_Royal_Cup', 'http://dbpedia.org/ontology/previousEvent', 'http://dbpedia.org/resource/2011_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/previousEvent', 'http://dbpedia.org/resource/2010_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2010_Kor_Royal_Cup', 'http://dbpedia.org/ontology/followingEvent', 'http://dbpedia.org/resource/2011_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/followingEvent', 'http://dbpedia.org/resource/2012_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/city', 'http://dbpedia.org/resource/Bangkok') 0.025621833576688607
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/location', 'http://dbpedia.org/resource/National_Stadium_(Thailand)') 0.025621833576688607
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/date', datetime.date(2011, 1, 30)) 0.025621833576688607
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/2000/01/rdf-schema#label', '2011 Kor Royal Cup') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://xmlns.com/foaf/0.1/name', '2011 Kor Royal Cup') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Kor_Royal_Cup_seasons') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:2011_in_Thai_football_cups') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/team', 'http://dbpedia.org/resource/Chonburi_F.C.') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/team', 'http://dbpedia.org/resource/Muangthong_United_F.C.') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://schema.org/Event') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/SportsEvent') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Event') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/SocietalEvent') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.w3.org/2002/07/owl#Thing') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/FootballMatch') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.wikidata.org/entity/Q1656682') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://schema.org/SportsEvent') 0.021417350987853905
('http://dbpedia.org/resource/2012_Kor_Royal_Cup', 'http://dbpedia.org/ontology/previousEvent', 'http://dbpedia.org/resource/2011_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/previousEvent', 'http://dbpedia.org/resource/2010_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2010_Kor_Royal_Cup', 'http://dbpedia.org/ontology/followingEvent', 'http://dbpedia.org/resource/2011_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/followingEvent', 'http://dbpedia.org/resource/2012_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/city', 'http://dbpedia.org/resource/Bangkok') 0.025621833576688607
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/location', 'http://dbpedia.org/resource/National_Stadium_(Thailand)') 0.025621833576688607
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/date', datetime.date(2011, 1, 30)) 0.025621833576688607
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/2000/01/rdf-schema#label', '2011 Kor Royal Cup') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://xmlns.com/foaf/0.1/name', '2011 Kor Royal Cup') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Kor_Royal_Cup_seasons') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:2011_in_Thai_football_cups') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/team', 'http://dbpedia.org/resource/Chonburi_F.C.') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/team', 'http://dbpedia.org/resource/Muangthong_United_F.C.') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://schema.org/Event') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/SportsEvent') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Event') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/SocietalEvent') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.w3.org/2002/07/owl#Thing') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/FootballMatch') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.wikidata.org/entity/Q1656682') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://schema.org/SportsEvent') 0.021417350987853905
('http://dbpedia.org/resource/2012_Kor_Royal_Cup', 'http://dbpedia.org/ontology/previousEvent', 'http://dbpedia.org/resource/2011_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/previousEvent', 'http://dbpedia.org/resource/2010_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2010_Kor_Royal_Cup', 'http://dbpedia.org/ontology/followingEvent', 'http://dbpedia.org/resource/2011_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/followingEvent', 'http://dbpedia.org/resource/2012_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/city', 'http://dbpedia.org/resource/Bangkok') 0.025621833576688607
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/location', 'http://dbpedia.org/resource/National_Stadium_(Thailand)') 0.025621833576688607
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/date', datetime.date(2011, 1, 30)) 0.025621833576688607
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/2000/01/rdf-schema#label', '2011 Kor Royal Cup') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://xmlns.com/foaf/0.1/name', '2011 Kor Royal Cup') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Kor_Royal_Cup_seasons') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:2011_in_Thai_football_cups') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/team', 'http://dbpedia.org/resource/Chonburi_F.C.') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/team', 'http://dbpedia.org/resource/Muangthong_United_F.C.') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://schema.org/Event') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/SportsEvent') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Event') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/SocietalEvent') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.w3.org/2002/07/owl#Thing') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/FootballMatch') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.wikidata.org/entity/Q1656682') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://schema.org/SportsEvent') 0.021417350987853905
('http://dbpedia.org/resource/2012_Kor_Royal_Cup', 'http://dbpedia.org/ontology/previousEvent', 'http://dbpedia.org/resource/2011_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/previousEvent', 'http://dbpedia.org/resource/2010_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2010_Kor_Royal_Cup', 'http://dbpedia.org/ontology/followingEvent', 'http://dbpedia.org/resource/2011_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/followingEvent', 'http://dbpedia.org/resource/2012_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/city', 'http://dbpedia.org/resource/Bangkok') 0.025621833576688607
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/location', 'http://dbpedia.org/resource/National_Stadium_(Thailand)') 0.025621833576688607
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/date', datetime.date(2011, 1, 30)) 0.025621833576688607
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/2000/01/rdf-schema#label', '2011 Kor Royal Cup') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://xmlns.com/foaf/0.1/name', '2011 Kor Royal Cup') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Kor_Royal_Cup_seasons') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:2011_in_Thai_football_cups') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/team', 'http://dbpedia.org/resource/Chonburi_F.C.') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/team', 'http://dbpedia.org/resource/Muangthong_United_F.C.') 0.02325681212046909
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://schema.org/Event') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/SportsEvent') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Event') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/SocietalEvent') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.w3.org/2002/07/owl#Thing') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/FootballMatch') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.wikidata.org/entity/Q1656682') 0.021417350987853905
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://schema.org/SportsEvent') 0.021417350987853905
('http://dbpedia.org/resource/2012_Kor_Royal_Cup', 'http://dbpedia.org/ontology/previousEvent', 'http://dbpedia.org/resource/2011_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/previousEvent', 'http://dbpedia.org/resource/2010_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2010_Kor_Royal_Cup', 'http://dbpedia.org/ontology/followingEvent', 'http://dbpedia.org/resource/2011_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/2011_Kor_Royal_Cup', 'http://dbpedia.org/ontology/followingEvent', 'http://dbpedia.org/resource/2012_Kor_Royal_Cup') 0.020891790664249565
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/ontology/thumbnail', 'http://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Flag_of_the_Czech_Republic.svg/200px-Flag_of_the_Czech_Republic.svg.png') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/demonym', 'http://dbpedia.org/resource/Czechs') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://xmlns.com/foaf/0.1/homepage', 'http://www.czechtourism.com/Homepage.aspx?lang=en-GB&selectedculture=en-US') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/hasPhotoCollection', 'http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Czech_Republic') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/upperHouse', 'http://dbpedia.org/resource/Senate_of_the_Parliament_of_the_Czech_Republic') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://www.w3.org/ns/prov#wasDerivedFrom', 'http://en.wikipedia.org/wiki/Czech_Republic?oldid=548486944') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/legislature', 'http://dbpedia.org/resource/Parliament_of_the_Czech_Republic') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://xmlns.com/foaf/0.1/isPrimaryTopicOf', 'http://en.wikipedia.org/wiki/Czech_Republic') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://xmlns.com/foaf/0.1/depiction', 'http://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_Czech_Republic.svg') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/lowerHouse', 'http://dbpedia.org/resource/Chamber_of_Deputies_of_the_Parliament_of_the_Czech_Republic') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/ontology/governmentType', 'http://dbpedia.org/resource/Parliamentary_republic') 0.014331155498524227
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/currency', 'http://dbpedia.org/resource/Czech_koruna') 0.014331155498524227
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/ontology/currency', 'http://dbpedia.org/resource/Czech_koruna') 0.014331155498524227
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/leaderTitle', 'http://dbpedia.org/resource/President_of_the_Czech_Republic') 0.014331155498524227
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/capital', 'http://dbpedia.org/resource/Prague') 0.014331155498524227
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/governmentType', 'http://dbpedia.org/resource/Parliamentary_republic') 0.014331155498524227
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/sovereigntyType', 'http://dbpedia.org/resource/History_of_the_Czech_lands') 0.014331155498524227
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/ontology/capital', 'http://dbpedia.org/resource/Prague') 0.014331155498524227
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/leaderTitle', 'http://dbpedia.org/resource/List_of_Prime_Ministers_of_the_Czech_Republic') 0.014331155498524227
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/sovereigntyType', 'http://dbpedia.org/resource/History_of_the_Czech_Lands') 0.014331155498524227
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/timeZone', 'http://dbpedia.org/resource/Central_European_Time') 0.014137636704433316
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/timeZoneDst', 'http://dbpedia.org/resource/Central_European_Summer_Time') 0.014137636704433316
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/officialLanguages', 'http://dbpedia.org/resource/Czech_language') 0.01385994513808957
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/ontology/language', 'http://dbpedia.org/resource/Czech_language') 0.01385994513808957
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/ontology/officialLanguage', 'http://dbpedia.org/resource/Czech_language') 0.01385994513808957
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/establishedEvent', 'http://dbpedia.org/resource/Dissolution_of_Czechoslovakia') 0.013624339957872244
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/establishedEvent', 'http://dbpedia.org/resource/Kingdom_of_Bohemia') 0.013624339957872244
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/establishedEvent', 'http://dbpedia.org/resource/Czech_Socialist_Republic') 0.013624339957872244
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/establishedEvent', 'http://dbpedia.org/resource/Czechoslovakia') 0.013624339957872244
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/timeZoneDst', 'http://dbpedia.org/resource/Central_European_Time') 0.013304562005402084
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/ontology/leaderName', 'http://dbpedia.org/resource/Petr_Ne%C4%8Das') 0.012917524417220261
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/ontology/leaderName', 'http://dbpedia.org/resource/Milo%C5%A1_Zeman') 0.012917524417220261
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/leaderName', 'http://dbpedia.org/resource/Petr_Ne%C4%8Das') 0.012917524417220261
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/leaderName', 'http://dbpedia.org/resource/Milo%C5%A1_Zeman') 0.012917524417220261
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/ontology/thumbnail', 'http://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Flag_of_the_Czech_Republic.svg/200px-Flag_of_the_Czech_Republic.svg.png') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/demonym', 'http://dbpedia.org/resource/Czechs') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://xmlns.com/foaf/0.1/homepage', 'http://www.czechtourism.com/Homepage.aspx?lang=en-GB&selectedculture=en-US') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/hasPhotoCollection', 'http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Czech_Republic') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/upperHouse', 'http://dbpedia.org/resource/Senate_of_the_Parliament_of_the_Czech_Republic') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://www.w3.org/ns/prov#wasDerivedFrom', 'http://en.wikipedia.org/wiki/Czech_Republic?oldid=548486944') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/legislature', 'http://dbpedia.org/resource/Parliament_of_the_Czech_Republic') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://xmlns.com/foaf/0.1/isPrimaryTopicOf', 'http://en.wikipedia.org/wiki/Czech_Republic') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://xmlns.com/foaf/0.1/depiction', 'http://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_Czech_Republic.svg') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/lowerHouse', 'http://dbpedia.org/resource/Chamber_of_Deputies_of_the_Parliament_of_the_Czech_Republic') 0.015744786579828193
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/ontology/governmentType', 'http://dbpedia.org/resource/Parliamentary_republic') 0.014331155498524227
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/currency', 'http://dbpedia.org/resource/Czech_koruna') 0.014331155498524227
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/ontology/currency', 'http://dbpedia.org/resource/Czech_koruna') 0.014331155498524227
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/leaderTitle', 'http://dbpedia.org/resource/President_of_the_Czech_Republic') 0.014331155498524227
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/capital', 'http://dbpedia.org/resource/Prague') 0.014331155498524227
('http://dbpedia.org/resource/Czech_Republic', 'http://dbpedia.org/property/governmentType', 'http://dbpedia.org/resource/Parliamentary_republic') 0.014331155498524227
