('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/timeZone', 'http://dbpedia.org/resource/UTC+07:00') 0.017037508695212998
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/PopulatedPlace') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Object100002684') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.w3.org/2002/07/owl#Thing') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Tract108673395') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Location') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Region108630985') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/PhysicalEntity100001930') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Settlement') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/PopulatedPlacesInBacLieuProvince') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/YagoLegalActorGeo') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Place') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/GeographicalArea108574314') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Commune108541609') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/District108552138') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://schema.org/Place') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Site108651247') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/CommunesOfBacLieuProvince') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/YagoGeoEntity') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/AdministrativeDistrict108491826') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.wikidata.org/entity/Q532') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Location100027167') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/timeZone', 'http://dbpedia.org/resource/UTC+07:00') 0.017037508695212998
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/type', 'http://dbpedia.org/resource/Commune-level_subdivisions_(Vietnam)') 0.017037508695212998
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/country', 'http://dbpedia.org/resource/Vietnam') 0.017037508695212998
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/utcOffset', '+7') 0.017037508695212998
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/isPartOf', 'http://dbpedia.org/resource/Bạc_Liêu_Province') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/isPartOf', 'http://dbpedia.org/resource/Giá_Rai_District') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://xmlns.com/foaf/0.1/name', 'Phong Thạnh Tây') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/2000/01/rdf-schema#label', 'Phong Thạnh Tây') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Communes_of_Bac_Lieu_Province') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Populated_places_in_Bac_Lieu_Province') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Village') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.wikidata.org/entity/Q486972') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/PopulatedPlace') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Object100002684') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.w3.org/2002/07/owl#Thing') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Tract108673395') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Location') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Region108630985') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/PhysicalEntity100001930') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Settlement') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/PopulatedPlacesInBacLieuProvince') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/YagoLegalActorGeo') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Place') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/GeographicalArea108574314') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Commune108541609') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/District108552138') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://schema.org/Place') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Site108651247') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/CommunesOfBacLieuProvince') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/YagoGeoEntity') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/AdministrativeDistrict108491826') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.wikidata.org/entity/Q532') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Location100027167') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/timeZone', 'http://dbpedia.org/resource/UTC+07:00') 0.017037508695212998
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/type', 'http://dbpedia.org/resource/Commune-level_subdivisions_(Vietnam)') 0.017037508695212998
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/country', 'http://dbpedia.org/resource/Vietnam') 0.017037508695212998
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/utcOffset', '+7') 0.017037508695212998
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/isPartOf', 'http://dbpedia.org/resource/Bạc_Liêu_Province') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/isPartOf', 'http://dbpedia.org/resource/Giá_Rai_District') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://xmlns.com/foaf/0.1/name', 'Phong Thạnh Tây') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/2000/01/rdf-schema#label', 'Phong Thạnh Tây') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Communes_of_Bac_Lieu_Province') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Populated_places_in_Bac_Lieu_Province') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Village') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.wikidata.org/entity/Q486972') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/PopulatedPlace') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Object100002684') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.w3.org/2002/07/owl#Thing') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Tract108673395') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Location') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Region108630985') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/PhysicalEntity100001930') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Settlement') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/PopulatedPlacesInBacLieuProvince') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/YagoLegalActorGeo') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Place') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/GeographicalArea108574314') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Commune108541609') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/District108552138') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://schema.org/Place') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Site108651247') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/CommunesOfBacLieuProvince') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/YagoGeoEntity') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/AdministrativeDistrict108491826') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.wikidata.org/entity/Q532') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Location100027167') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/timeZone', 'http://dbpedia.org/resource/UTC+07:00') 0.017037508695212998
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/type', 'http://dbpedia.org/resource/Commune-level_subdivisions_(Vietnam)') 0.017037508695212998
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/country', 'http://dbpedia.org/resource/Vietnam') 0.017037508695212998
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/utcOffset', '+7') 0.017037508695212998
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/isPartOf', 'http://dbpedia.org/resource/Bạc_Liêu_Province') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/isPartOf', 'http://dbpedia.org/resource/Giá_Rai_District') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://xmlns.com/foaf/0.1/name', 'Phong Thạnh Tây') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/2000/01/rdf-schema#label', 'Phong Thạnh Tây') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Communes_of_Bac_Lieu_Province') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Populated_places_in_Bac_Lieu_Province') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Village') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.wikidata.org/entity/Q486972') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/PopulatedPlace') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Object100002684') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.w3.org/2002/07/owl#Thing') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Tract108673395') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Location') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Region108630985') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/PhysicalEntity100001930') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Settlement') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/PopulatedPlacesInBacLieuProvince') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/YagoLegalActorGeo') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Place') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/GeographicalArea108574314') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Commune108541609') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/District108552138') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://schema.org/Place') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Site108651247') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/CommunesOfBacLieuProvince') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/YagoGeoEntity') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/AdministrativeDistrict108491826') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.wikidata.org/entity/Q532') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Location100027167') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/timeZone', 'http://dbpedia.org/resource/UTC+07:00') 0.017037508695212998
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/type', 'http://dbpedia.org/resource/Commune-level_subdivisions_(Vietnam)') 0.017037508695212998
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/country', 'http://dbpedia.org/resource/Vietnam') 0.017037508695212998
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/utcOffset', '+7') 0.017037508695212998
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/isPartOf', 'http://dbpedia.org/resource/Bạc_Liêu_Province') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://dbpedia.org/ontology/isPartOf', 'http://dbpedia.org/resource/Giá_Rai_District') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://xmlns.com/foaf/0.1/name', 'Phong Thạnh Tây') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/2000/01/rdf-schema#label', 'Phong Thạnh Tây') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Communes_of_Bac_Lieu_Province') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://purl.org/dc/terms/subject', 'http://dbpedia.org/resource/Category:Populated_places_in_Bac_Lieu_Province') 0.015439619743873024
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Village') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.wikidata.org/entity/Q486972') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/PopulatedPlace') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Object100002684') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://www.w3.org/2002/07/owl#Thing') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/class/yago/Tract108673395') 0.013974888205144715
('http://dbpedia.org/resource/Phong_Thạnh_Tây', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#type', 'http://dbpedia.org/ontology/Location') 0.013974888205144715
